月間有効求人倍率（一般）,総人口に占める男性の割合,15歳未満人口割合,15～64歳人口割合,65歳以上人口割合,合計特殊出生率,転入者数（日本人移動者）,転出者数（日本人移動者）,結婚件数,離婚件数,着工建築物数,着工新設住宅戸数,着工新設持家数,着工新設貸家数,着工新設分譲住宅数,標準価格（平均価格）（住宅地）,標準価格（平均価格）（商業地）,幼稚園在園者数,幼稚園一園あたりの在園者数,幼稚園教員一人当たりの在園者数,小学校一校あたりの児童数,小学校教員一人当たりの児童数,中学校一校あたりの生徒数,中学校教員一人当たりの生徒数,中学校卒業者のうち進学者数の割合,高等学校一校あたりの生徒数,高等学校教員一人当たりの生徒数,高等学校卒業者のうち進学者数の割合,大学一校あたりの学生数,大学教員一人当たりの学生数,大学卒業者のうち進学者数の割合,一般旅券発行件数,着工新設住宅戸数,医療施設数,保育所等一施設あたりの在所児数,保育所等保育士一人当たりの在所児数,保育所等在所児数,消費支出（二人以上の世帯）,食料費（二人以上の世帯）,住居費（二人以上の世帯）,光熱・水道費（二人以上の世帯）,家具・家事用品費（二人以上の世帯）,被服及び履物費（二人以上の世帯）,保健医療費（二人以上の世帯）,交通・通信費（二人以上の世帯）,教育費（二人以上の世帯）,教養娯楽費（二人以上の世帯）,その他の消費支出（二人以上の世帯）,米FRB金利,日銀金利,NYダウ平均株価,日経平均株価,ドル円為替レート,県内総生産（名目）
1.188791282,0.488222698,0.127194861,0.624411135,0.245396146,1.30,0.02,0.02,0.005038544,0.001637687,0.007041113,0.010482227,0.003185439,0.005291649,0.001829122,32800,153200,0.014140043,117.9178571,13.12281399,296.0293399,15.21628755,299.9953488,13.08296146,0.975846083,628.3979592,13.46665209,0.487667087,3452.5,10.08870799,0.141872904,0.01859743,0.010482227,0.00074561,87.95100865,5.938704028,0.013070236,287881,71623,19657,25403,9762,12595,12309,39184,9542,27761,60045,0.25,0.066,17823.07,17450.77,101.73,3.819413276
1.166383891,0.487783969,0.128161166,0.632661809,0.237033862,1.34,0.02,0.02,0.005137162,0.001783969,0.0081033,0.011035577,0.004146164,0.005364766,0.001499786,31900,146600,0.014261466,117.9858156,13.27163941,292.2362768,15.3365481,300.287037,13.18065434,0.975288303,615.72,13.35908006,0.483084906,3504.214286,10.33473773,0.146461045,0.020318903,0.011035577,0.000746678,87.42136499,5.748487805,0.012627947,289429,70398,14172,24065,9760,12456,12428,42416,10057,27816,65863,0.25,0.073,16576.66,16291.31,99.66,3.650087441
1.054763777,0.486904251,0.129240017,0.640188922,0.229282954,1.30,0.02,0.02,0.005287677,0.001699012,0.007991413,0.009092744,0.004111207,0.003231859,0.001663804,31600,175300,0.014199227,114.0344828,13.65964477,283.0479452,15.27350006,295.0272727,13.18959561,0.976255496,624.24,13.48833189,0.479362101,3528.214286,10.70314193,0.145299919,0.024851009,0.009092744,0.000743237,87.95180723,5.955537426,0.01253757,295433,69929,14779,23889,13189,14081,11215,41211,14240,30295,62605,0.25,0.084,13104.14,10395.18,78.96,3.54095234
0.640492961,0.485812554,0.130266552,0.646173689,0.223559759,1.25,0.02,0.02,0.004904987,0.001644884,0.005884781,0.006149183,0.003247206,0.001704643,0.001117369,32800,185400,0.01338865,105.2094595,13.1013883,279.8173719,15.36104658,290.4598214,13.22956486,0.97870294,619.3564356,13.51663786,0.462864654,3586.142857,10.86945226,0.145851918,0.019094153,0.006149183,0.00072442,93.90178571,5.82497923,0.009042992,247346,62067,19383,21500,11240,9879,9297,30866,7067,22240,53808,0.25,0.073,12217.56,8455.35,79.44,3.298395099
0.397937207,0.48530065,0.13125185,0.639494243,0.221787651,1.30,0.02,0.02,0.005098449,0.001987509,0.004643626,0.005375261,0.002384415,0.001947904,0.000994819,32300,197100,0.013637883,106.3920266,13.42725367,283.2989011,15.61490006,292.3214286,13.47325103,0.974388188,622.0294118,13.59481466,0.455085447,3583.428571,11.04778683,0.150880058,0.020891632,0.005375261,0.000727376,84.88125,5.967047452,0.01156733,287507,67004,12606,23276,10023,11678,12633,33646,14567,34022,68051,0.25,0.094,11577.51,10228.92,87.67,3.355816137
0.32484354,0.485093697,0.133730835,0.641396934,0.219335605,1.25,0.02,0.02,0.005203152,0.001925894,0.004118825,0.004769591,0.002019591,0.001955707,0.000769165,33400,217200,0.014016184,105.8199357,13.52651048,284.4473684,15.75847406,294.2743363,13.57265306,0.974837234,598.5794393,13.49231093,0.477197307,3544.785714,11.12713004,0.158609302,0.019434412,0.004769591,0.000722743,83.59876543,6.07309417,0.011535775,288513,70060,18515,22469,10533,13941,13403,31549,11837,31353,64852,0.25,0.102,10428.05,10546.44,94.49,3.330156303
0.515242912,0.485312899,0.134951043,0.647083865,0.214559387,1.29,0.02,0.02,0.005433376,0.001938697,0.004618987,0.006292465,0.002305662,0.002489144,0.001469562,41000,249100,0.014484887,109.0544872,13.80324544,286.5054705,15.90343739,292.245614,13.63175123,0.976272727,601.2385321,13.50401813,0.461450654,3518.142857,11.28643446,0.156708211,0.019310771,0.006292465,0.000723287,83.71987952,6.13170086,0.011832695,292660,68589,17755,22888,8618,12312,11894,38384,15485,28595,68140,2,0.503,8776.39,8859.56,106.76,3.418726692
1.35792738,0.469979296,0.098343685,0.530020704,0.371635611,1.33,0.01,0.02,0.003272257,0.001322981,0.005320911,0.004399586,0.002800207,0.001040373,0.000536232,13300,24800,0.002604555,64.51282051,6.418367347,212.2102564,12.74045567,198.5438596,10.17258427,0.97628866,427.8148148,11.07478428,0.44932173,1277.142857,8.739002933,0.157028913,0.013478261,0.004399586,0.000884058,88.5631769,8.251597713,0.025395445,261579,69080,11716,26180,8617,8500,11282,40526,9193,23380,53105,2.35,-0.071,28538.44,23656.62,108.23,3.622081269
1.41733714,0.469928644,0.099898063,0.536187564,0.363914373,1.33,0.01,0.02,0.003111111,0.001270133,0.005461774,0.004573904,0.002832824,0.001081549,0.000641182,13400,25100,0.002748216,67.4,7.266846361,214.4221106,12.97749392,200.2956522,10.22824156,0.976960285,443.462963,11.35467046,0.453835496,1278.142857,8.652804642,0.164818548,0.012471967,0.004573904,0.000883792,85.35272727,8.074303406,0.023926606,280058,71840,11849,26191,9798,8766,10324,48688,7820,24527,60254,1.95,-0.07,23327.46,20014.77,111.41,3.588744139
1.2510149,0.469879518,0.101405622,0.543172691,0.355421687,1.35,0.01,0.02,0.003324297,0.001371486,0.005064257,0.003976908,0.002534137,0.001022088,0.00038755,13500,25500,0.002947791,71.6097561,7.706036745,216.8069307,12.98399051,204.2222222,10.51209855,0.983722923,451.2363636,11.46327945,0.453386262,1271,8.596135266,0.167738743,0.011662651,0.003976908,0.000860442,85.73431734,7.4563543,0.023327309,260696,69879,16429,26604,9720,8370,11972,36457,6325,22117,52823,1.25,-0.054,24719.22,22764.94,112.5,3.582640562
1.035442076,0.469306931,0.102970297,0.54950495,0.347524752,1.39,0.01,0.02,0.003475248,0.001379208,0.005093069,0.004163366,0.002645545,0.001114851,0.000389109,13800,26100,0.003034653,74.75609756,7.981770833,222.3217822,13.24358596,211.2307692,10.78742907,0.982963827,464.1818182,11.60982265,0.452604411,1283.714286,8.574427481,0.153808831,0.011228713,0.004163366,0.000853465,87.53676471,7.215151515,0.023574257,255168,65222,13734,24558,9318,7894,13740,35342,8317,21275,55768,0.5,-0.043,19762.6,19114.37,103.97,3.398116832
0.915591206,0.469482045,0.103644835,0.552464572,0.335543568,1.35,0.01,0.02,0.003531359,0.001499337,0.005060017,0.00372293,0.002469898,0.000924624,0.000309837,14200,26900,0.003402341,74.06382979,8.994832041,215.4084507,13.21105672,214.1680672,10.99008193,0.983898792,461.3859649,11.70926091,0.445773433,1272.428571,8.515296367,0.154488518,0.009638175,0.00372293,0.000848386,90.88122605,7.585545251,0.023184009,249778,64037,13263,25611,9767,9027,10203,33429,4674,22757,57010,0.25,0.074,17425.03,19033.71,123.31,3.306769789
0.788700842,0.469623915,0.108003857,0.566055931,0.326904532,1.34,0.01,0.02,0.003704918,0.001392478,0.004963356,0.003810029,0.002425265,0.001068467,0.000305689,14700,28100,0.006897782,79.47777778,10.07464789,209.7410714,13.11979894,214.9349593,11.3512237,0.983298539,472.3859649,11.80447172,0.444094842,1253,8.321631879,0.162191192,0.010311475,0.003810029,0.000846673,91.46747967,6.465804598,0.021698168,266560,63825,12323,28320,10260,9980,10832,41837,6056,24787,58340,0.25,0.066,17823.07,17450.77,101.73,3.21575892
0.629177989,0.46952381,0.10952381,0.575238095,0.315238095,1.35,0.01,0.02,0.003680952,0.001414286,0.006081905,0.004158095,0.003040952,0.000784762,0.000300952,15300,29500,0.00702381,79.30107527,10.00678426,211.6184211,13.19360131,220.7642276,11.68919501,0.984843599,476.9310345,11.79616205,0.44438332,1242,8.448979592,0.143584521,0.012065714,0.004158095,0.000839048,92.00398406,6.432590529,0.021993333,272864,64728,13404,27443,8693,9347,12789,36312,9688,25269,65192,0.25,0.073,16576.66,16291.31,99.66,3.144580952
0.534934,0.469426152,0.111006585,0.582314205,0.30667921,1.37,0.01,0.02,0.00378175,0.001406397,0.005241769,0.0035381,0.002514581,0.00066698,0.000300094,16100,31600,0.007328316,83.76344086,10.23653088,208.7257384,13.27287362,224.672,11.84978903,0.98424293,486.8474576,12.05877414,0.429623568,1421.166667,8.578470825,0.124526259,0.015407338,0.0035381,0.000826905,93.268,6.334419995,0.021935089,295071,67455,23413,26104,11049,11431,12057,33427,9519,29347,71269,0.25,0.084,13104.14,10395.18,78.96,3.08703857
0.452820225,0.469767442,0.11255814,0.589767442,0.296744186,1.35,0.01,0.01,0.003774884,0.001446512,0.004830698,0.003306977,0.002404651,0.000649302,0.000231628,17100,33700,0.007553488,86.38297872,10.58670143,207.8414634,13.3530948,221.0692308,11.93480066,0.982109998,496,12.05768438,0.449634573,1398.833333,8.599385246,0.163140312,0.014047442,0.003306977,0.000818605,93.68879668,6.533275463,0.021003721,288574,65869,17479,25339,11131,10265,12353,38327,11650,26685,69477,0.25,0.073,12217.56,8455.35,79.44,3.080197209
0.352544683,0.469546417,0.114236964,0.58898229,0.29507448,1.31,0.01,0.02,0.003942,0.001652859,0.00472377,0.003665756,0.002306636,0.001036835,0.00029466,18000,36400,0.007698916,88.01052632,10.34777228,207.5217391,13.53170103,222.8106061,12.07843943,0.982836044,476.952381,12.02882306,0.445169846,1385.666667,8.660416667,0.174958077,0.014674994,0.003665756,0.000807553,93.43933054,6.605146406,0.020563593,276281,66638,7615,24867,9324,11571,11241,38410,8685,30194,67735,0.25,0.094,11577.51,10228.92,87.67,3.026152927
0.245491108,0.46946217,0.112123974,0.597994531,0.288969918,1.29,0.01,0.02,0.003978122,0.001556974,0.004386509,0.003515953,0.002137648,0.001054695,0.000278943,19200,39600,0.007942571,89.82474227,10.8101737,209.6511628,13.74237805,228.4328358,12.453214,0.978372906,479.5714286,12.01312127,0.458683119,1371,8.640756303,0.193181818,0.012886053,0.003515953,0.000807657,92.20247934,6.716736905,0.020340018,280723,65816,13482,23251,8842,10246,12200,45784,12138,26562,62401,0.25,0.102,10428.05,10546.44,94.49,2.991799453
0.321426552,0.469792606,0.115419297,0.599639315,0.284039675,1.32,0.01,0.02,0.004107304,0.001643823,0.005184851,0.004763751,0.002537421,0.001642922,0.000427412,20200,43300,0.008192065,91.76767677,11.72258065,209.5413534,13.94495872,233.5746269,12.64606061,0.981508096,489.3492063,11.87557781,0.438565022,1647.8,8.926327194,0.150814503,0.013912534,0.004763751,0.000788999,91.80165289,7.157216495,0.020032462,295181,69540,18300,26443,9599,11961,11945,32942,12377,28373,73702,2,0.503,8776.39,8859.56,106.76,3.023035167
1.436584934,0.482374768,0.114100186,0.551020408,0.333951763,1.40,0.01,0.02,0.003723562,0.001329314,0.005866419,0.005284787,0.002601113,0.001756957,0.000903525,19600,40800,0.006019481,90.125,8.526938239,208.9718876,13.14986101,282.2020202,11.98027444,0.986216978,479.5245902,11.66773036,0.46113778,1961.166667,11.08003766,0.181345225,0.01819666,0.005284787,0.000902597,88.28125,6.251536759,0.023585343,306269,77343,16543,30221,11306,9940,12455,53295,12377,25959,56830,2.35,-0.071,28538.44,23656.62,108.23,3.942103492
1.554828917,0.482568807,0.116513761,0.555045872,0.328440367,1.48,0.01,0.01,0.003705505,0.00136422,0.006257798,0.005694495,0.002945872,0.00193945,0.00079633,19500,40400,0.006222018,91.64864865,9.252387449,211.5396825,13.27721046,281.3564356,12.15440547,0.986381323,494.4262295,11.89274448,0.445628998,1934.833333,10.85968195,0.20457233,0.017491743,0.005694495,0.000892661,87.32167832,7.470535447,0.022911927,305472,73583,14841,29005,10129,10454,14541,48045,11047,24901,68926,1.95,-0.07,23327.46,20014.77,111.41,3.922802752
1.437581731,0.48185118,0.117967332,0.559891107,0.322141561,1.45,0.01,0.01,0.003911978,0.001319419,0.00584029,0.005415608,0.00272686,0.001952813,0.00069147,19400,40500,0.00657804,96.65333333,9.876021798,209.4689922,13.34724623,292.7920792,12.38877252,0.987562433,494.3225806,11.95319813,0.452479131,1922.166667,10.73836127,0.191273861,0.01615608,0.005415608,0.0008902,89.58052434,7.294297042,0.021704174,308816,77619,16797,29177,9930,10424,12249,51414,9057,25719,66429,1.25,-0.054,24719.22,22764.94,112.5,3.882182396
1.206016821,0.481581312,0.119496855,0.565139263,0.315363881,1.47,0.01,0.01,0.003849057,0.001367475,0.005690027,0.004956873,0.002726864,0.001624438,0.000578616,19300,40800,0.007393531,101.5925926,10.32496863,210.5038168,13.50110159,302.4158416,12.65285833,0.990054935,497.7580645,12.05978898,0.453092425,1904.166667,10.51057958,0.212097408,0.015712489,0.004956873,0.000888589,87.54789272,6.992044064,0.020530099,333408,76545,17557,27016,11725,11708,14860,54222,10730,27049,81996,0.5,-0.043,19762.6,19114.37,103.97,3.643300988
1.056944123,0.480674727,0.120794632,0.568859436,0.306393592,1.48,0.01,0.02,0.004023522,0.001340877,0.005487187,0.004817193,0.00266129,0.001590012,0.000552545,19200,40700,0.007905571,100.9659091,10.39181287,210.3122677,13.56690647,303.1634615,12.6318109,0.988884702,503.6290323,12.09802402,0.448451588,1881.166667,10.20524412,0.188694268,0.014202445,0.004817193,0.000881758,89.90322581,6.826699326,0.019838223,308953,72514,17739,29919,8745,10060,14602,45015,12286,27205,70869,0.25,0.074,17425.03,19033.71,123.31,3.504895048
1.07875935,0.480599647,0.122574956,0.575837743,0.298059965,1.47,0.01,0.01,0.004143739,0.001472663,0.004891534,0.004092593,0.002324515,0.001314815,0.000430335,19300,41100,0.00952381,100.9345794,10.94224924,210.1195652,13.74241706,301.4056604,12.72868526,0.987083489,515.2419355,12.16952381,0.450808879,1882.666667,10.27843494,0.200620877,0.015144621,0.004092593,0.00087037,90.76495726,6.307989308,0.018729277,308555,71496,17486,31070,9835,11368,13229,49012,10208,25480,69371,0.25,0.066,17823.07,17450.77,101.73,3.35435097
0.88556704,0.479895105,0.124125874,0.583916084,0.29020979,1.47,0.01,0.02,0.004144231,0.001464161,0.006229895,0.005138986,0.003291084,0.001407343,0.000373252,19500,41800,0.00986451,103.5321101,11.03128055,204.0924658,13.76327945,287.625,12.75296912,0.988940092,515.5555556,12.30769231,0.446792381,2263.6,10.35498628,0.210897687,0.016412587,0.005138986,0.00086451,91.28634361,6.506122449,0.018113636,314882,70186,17981,29765,10931,11158,13537,48140,13574,29488,70122,0.25,0.073,16576.66,16291.31,99.66,3.363877622
0.735918773,0.48048569,0.12575889,0.590633131,0.282740676,1.44,0.01,0.01,0.004233304,0.00146314,0.005348656,0.004235906,0.002765828,0.001127493,0.00026366,20400,45500,0.010214224,108.0458716,11.58013766,197.8381877,13.76226925,285.8508772,12.84469846,0.988339255,523.609375,12.5981203,0.443271296,2254.6,10.34220183,0.215598203,0.018586297,0.004235906,0.000856895,91.22268908,6.469308701,0.018830009,299735,66691,17864,28346,9310,10318,10846,51184,11389,24173,69615,0.25,0.084,13104.14,10395.18,78.96,3.217751084
0.572445631,0.48020654,0.126506024,0.596385542,0.276247849,1.46,0.01,0.01,0.004078313,0.001465577,0.004758176,0.003654905,0.002525818,0.000913941,0.000208262,21100,47400,0.00977883,100.5575221,11.26164519,192.3188854,13.88444345,284.1880342,12.82298496,0.987908525,498.4264706,12.5205024,0.460875149,2244.8,10.47014925,0.22029703,0.016904475,0.003654905,0.000839071,90.2760181,6.643689644,0.017169535,282279,66049,17767,28377,8789,9546,11236,36184,12721,26887,64721,0.25,0.073,12217.56,8455.35,79.44,3.170240103
0.43708038,0.479623141,0.128116969,0.593802506,0.275229185,1.48,0.01,0.01,0.004413461,0.001614305,0.004437414,0.00361358,0.002195181,0.001036851,0.000351605,22100,49800,0.009927078,102.6902655,11.38763494,189.6746988,13.82784365,280.35,13.04459093,0.987833906,509.4411765,12.55599855,0.463124222,2243.6,10.63317536,0.221653543,0.01811495,0.00361358,0.000836667,90.66666667,6.866374958,0.017451947,308540,69699,23079,27059,10038,11062,10352,49516,15395,30973,61366,0.25,0.094,11577.51,10228.92,87.67,3.210726275
0.279230779,0.479626486,0.124787776,0.605263158,0.270797963,1.39,0.01,0.02,0.004463497,0.001652801,0.004704584,0.003812394,0.002475382,0.001050934,0.000265705,23000,52100,0.010124788,103.7130435,11.927,190.5252226,14.05582312,271.9453125,13.12556561,0.986240053,517.6029412,12.54795009,0.458304911,2785,10.96456693,0.257526444,0.015836163,0.003812394,0.000835314,87.55458515,7.082303073,0.017020374,301101,69464,17629,28905,9355,11187,13963,40765,15082,27834,66915,0.25,0.102,10428.05,10546.44,94.49,3.123962649
0.488425371,0.47979798,0.127946128,0.606060606,0.266835017,1.44,0.01,0.02,0.004554714,0.001691077,0.00506229,0.004866162,0.002646465,0.001582492,0.000491582,24300,54100,0.010475589,105.4661017,11.89770554,190.2005814,14.13153348,271.4384615,13.09350649,0.985220843,528,12.6869258,0.467045259,2780.75,11.47884417,0.225871045,0.016762626,0.004866162,0.00083165,86.87234043,7.319827895,0.017184343,339658,72863,21992,29707,11056,13122,13280,48008,14168,31002,84458,2,0.503,8776.39,8859.56,106.76,3.234897306
1.500348925,0.495124594,0.114301192,0.570422535,0.315276273,1.47,0.01,0.02,0.004068256,0.00161701,0.006010293,0.006118093,0.002908451,0.001869447,0.001315276,23700,45900,0.010445287,79.67768595,10.28922092,199.3863636,12.87496331,209.4913043,11.19493494,0.949373979,449.3181818,12.20671771,0.457552036,1776.875,9.290849673,0.066552901,0.018588299,0.006118093,0.00078494,85.86133333,7.074928587,0.017442037,275991,72397,11712,24701,10266,9849,11340,41880,8375,25873,59599,2.35,-0.071,28538.44,23656.62,108.23,4.256152979
1.550341572,0.495171674,0.115879828,0.575107296,0.309012876,1.53,0.01,0.02,0.004122854,0.001654506,0.006342275,0.006552039,0.003079399,0.002280043,0.00111588,23600,45600,0.010669528,75.33333333,10.33679834,200.9174107,13.10967084,215.8695652,11.36675824,0.95725306,458.7747748,12.33026634,0.457863501,1772.25,9.433133733,0.083305341,0.01848015,0.006552039,0.000781116,83.87640449,6.912037037,0.016019313,284659,70066,18125,25182,10962,10464,11590,41087,12941,25413,58830,1.95,-0.07,23327.46,20014.77,111.41,4.24110676
1.447767653,0.495217853,0.116896918,0.580765143,0.302337938,1.57,0.01,0.02,0.004290648,0.001700319,0.006562699,0.007619554,0.003260361,0.003179065,0.001029756,23400,44900,0.010816684,73.75724638,10.32302231,202.3920705,13.19442849,223.7391304,11.57965797,0.957042333,469.8018018,12.41028082,0.463311133,1765.625,9.701236264,0.080884895,0.017996812,0.007619554,0.00077577,84.84355828,6.864978903,0.014696599,310692,75332,19500,25415,11557,11852,12566,44736,9421,28366,71946,1.25,-0.054,24719.22,22764.94,112.5,4.183258236
1.366760207,0.49500263,0.118358759,0.586533403,0.294581799,1.59,0.01,0.02,0.00456707,0.001724356,0.00745292,0.009340873,0.003689111,0.004409784,0.001129406,23000,44400,0.010917938,70.83617747,10.17900932,203.1995662,13.28911902,230.0732759,11.78300221,0.957742669,475.7053571,12.47751756,0.456409383,1756.625,9.917431193,0.094378194,0.018096791,0.009340873,0.000775907,84.46774194,6.73309334,0.013774329,294313,72298,14612,24476,10391,10612,11772,46317,8553,27350,67933,0.5,-0.043,19762.6,19114.37,103.97,4.115600736
1.387280288,0.494065168,0.119583248,0.585248785,0.283371446,1.58,0.01,0.02,0.004643584,0.001692233,0.007430883,0.008677462,0.003786234,0.003872439,0.000920566,22500,43900,0.011349821,69.62820513,10.48455598,205.4646681,13.48397976,235.4377682,11.90990013,0.961432214,481.0178571,12.57269545,0.457123138,1732.75,9.824238129,0.087396849,0.016234779,0.008677462,0.000772189,85.53225806,6.179212305,0.013852905,321185,73740,15050,27340,12244,12387,12667,50337,6417,28098,82905,0.25,0.074,17425.03,19033.71,123.31,4.038193057
1.382036662,0.491956409,0.125064868,0.600415153,0.27867151,1.58,0.01,0.02,0.004520498,0.001642449,0.006910742,0.007379865,0.003735859,0.002964712,0.000633108,21600,43500,0.013060197,73.5877193,10.72762148,205.5283019,13.61435912,235.8823529,11.96249734,0.9569972,495.0630631,12.58923253,0.442483331,1754.75,10.38313609,0.076072822,0.017017644,0.007379865,0.000763363,84.13621262,5.779324509,0.01314219,288589,66774,15916,28682,10353,9692,9722,43689,10996,24172,68593,0.25,0.066,17823.07,17450.77,101.73,3.955128179
1.162313148,0.490206186,0.126804124,0.606185567,0.270103093,1.53,0.01,0.02,0.004674742,0.001673196,0.007321134,0.008223711,0.004262371,0.003480412,0.000460309,20500,43200,0.013019072,73.42151163,11.01482774,208.2380952,13.77417146,238.3651452,12.20437646,0.960570215,495.2946429,12.5532926,0.442523339,1795.375,11.32728707,0.074343562,0.018060825,0.008223711,0.000770103,82.68421053,5.851024209,0.012956701,274195,63729,14892,25988,10043,10707,9711,45206,6737,23297,63885,0.25,0.073,16576.66,16291.31,99.66,3.81715
0.952865776,0.48850281,0.128768523,0.612161472,0.26111395,1.41,0.01,0.02,0.004744507,0.001640266,0.006161983,0.00634696,0.003534492,0.002314257,0.000401635,20800,45600,0.012919264,72.03133903,11.28201696,210.4358452,14.06534168,236.8408163,12.32497876,0.9637103,511.9910714,12.72874584,0.432946976,1839.625,12.05323505,0.0807959,0.02182371,0.00634696,0.000768523,82.01993355,5.878095238,0.012615227,288946,65614,16452,26318,9408,10841,10174,48236,8340,25676,67889,0.25,0.084,13104.14,10395.18,78.96,3.542360245
0.612232837,0.486921529,0.132293763,0.616197183,0.252515091,1.48,0.01,0.03,0.004424547,0.001680584,0.004372736,0.004070926,0.002596579,0.00120674,0.000251509,21800,47600,0.013438129,75.25352113,11.51012495,215.1349206,14.15693955,241.3699187,12.43497382,0.963155292,526.4464286,12.82340148,0.430890052,1938.5,12.81652893,0.086983535,0.01707998,0.004070926,0.000753521,82.60392157,5.769378253,0.010595573,262972,60942,21033,23506,9618,8858,11501,33586,5107,23470,65352,0.25,0.073,12217.56,8455.35,79.44,3.300216298
0.37636629,0.485288783,0.136057315,0.609373583,0.248612661,1.52,0.01,0.02,0.004722374,0.001954103,0.00442125,0.004392173,0.00255783,0.001477529,0.000350901,22400,51400,0.014797956,84.10644258,12.37675185,229.3723197,15.13414791,251.4878049,13.11275964,0.959975104,541.7610619,13.08657546,0.422893643,1927.625,12.82945092,0.092866324,0.019887495,0.004392173,0.000774741,86.62258065,6.140635719,0.013234181,289778,66164,14973,25375,10880,10470,11761,36048,7189,31980,74937,0.25,0.094,11577.51,10228.92,87.67,3.533102948
0.273918791,0.485056345,0.138167565,0.613914748,0.246937776,1.49,0.01,0.02,0.004783929,0.001956394,0.004404214,0.004705537,0.00255757,0.001811367,0.000278785,23200,53900,0.015005879,85.31197772,12.67149359,225.6358491,15.09555668,258.8699187,13.2065533,0.958321933,547.1754386,13.10186936,0.440021438,1926.375,13.17179487,0.098386096,0.01755022,0.004705537,0.00078099,86.54313099,6.32601588,0.013271926,315521,72292,11324,25828,10384,12998,13577,42823,11734,29085,85475,0.25,0.102,10428.05,10546.44,94.49,3.569259677
0.496283509,0.485394352,0.140214216,0.617332035,0.241480039,1.52,0.01,0.02,0.004991237,0.001943038,0.005019961,0.005517527,0.002925998,0.002063778,0.000465433,24600,55900,0.015391431,87.33149171,13.09068323,228.164794,15.17121156,261.8380567,13.1211199,0.96015041,551.2695652,13.16088852,0.434055605,1940.25,13.2780154,0.090987124,0.018246835,0.005517527,0.000774099,86.51757188,6.436890896,0.013184031,321157,67374,15156,26790,9199,12792,10560,42697,12924,33665,89999,2,0.503,8776.39,8859.56,106.76,3.718502921
